"Date","Risk","media_mentions","media_mentions_windsor","log_media_mentions","log_media_mentions_windsor","dd_media_mentions","dd_media_mentions_windsor","dd_log_media_mentions","dd_log_media_mentions_windsor","Deaths","Deaths_windsor","log_Deaths","log_Deaths_windsor","dd_Deaths","dd_Deaths_windsor","dd_log_Deaths","dd_log_Deaths_windsor"
"1999-09-01","Heart",175,175,5.16478597392351,5.16478597392351,11.6468253968254,11.5868253968254,0.06668370881673,0.0661648072019707,57316,57316,10.9563350958365,10.9563350958365,547.190476190481,476.515119047617,0.0109108926049455,0.00948030312309278
"1999-09-01","Homicide",519,519,6.25190388316589,6.25190388316589,1.51587301587301,1.275873015873,0.0042110686833885,0.00350625139960936,1503,1503,7.31521838975297,7.31521838975297,101.097222222222,101.097222222222,0.0675638818532924,0.0675638818532933
"1999-09-01","Influenza",57,57,4.04305126783455,4.04305126783455,20.4305555555556,19.5887698412698,0.444052198725344,0.44770801677025,3678,3678,8.21012440516427,8.21012440516427,260.642857142857,255.369999999999,0.0754467269043282,0.0736473921905656
"1999-09-01","Overdose",125,125,4.8283137373023,4.8283137373023,-50.5992063492063,-50.9149206349206,-0.326426517031336,-0.32963898729558,1233,1251.04,7.11720550316434,7.1317304843762,21.9980158730159,39.1789682539684,-0.0454325113214207,-0.0315991958815545
"1999-09-01","Respiratory Diseases",44,44,3.78418963391826,3.78418963391826,-19.015873015873,-18.8253968253968,-0.382049643606027,-0.376045746535975,7888,8408.13,8.97309789628247,9.03695437390253,69.5793650793657,144.096984126985,0.00487996705498794,0.0143070252710622
"1999-09-01","STDs",167,167,5.11799381241676,5.11799381241676,-1.4722222222222,-1.47222222222223,-0.0105638982704441,-0.0105638982704441,1183,1183,7.07580886397839,7.07580886397839,58.781746031746,57.1255555555556,0.0617297983698597,0.0573147187371754
"1999-09-01","Stroke",178,178,5.18178355029209,5.18178355029209,-13.7519841269841,-15.1453174603175,-0.0359224720871643,-0.041086994659115,12493,12493,9.43292376643183,9.43292376643183,20.1726190476202,14.8062499999996,0.00294217265774677,0.00238571684759314
"1999-09-01","Suicide",140,140.63,4.9416424226093,4.94613232788216,-39.0198412698413,-38.1591865079365,-0.216656709995642,-0.211849431494179,2251,2264.86,7.71912984090673,7.72526822585228,-185.835317460317,-173.385317460317,-0.0914092660739083,-0.0857379239896083
"1999-09-01","Terrorism",192,192,5.25749537202778,5.25749537202778,-149.706349206349,-78.220634920635,0.285517897858123,0.309910791183859,0,0,-Inf,-Inf,-141.281746031746,-0.00984126984127365,NA,NA
"1999-09-01","Traffic Accidents",136,136,4.91265488573605,4.91265488573605,14.0238095238095,13.9938095238095,0.123327814072225,0.123143408395666,4074,4074,8.31238059678675,8.31238059678675,-182.180555555556,-182.180555555556,-0.0381714076019026,-0.0381714076019026
"1999-10-01","Alzheimers",60,60,4.0943445622221,4.0943445622221,8.01388888888889,6.49025793650795,0.182955109417041,0.15108062571064,3775,3775,8.23615566168312,8.23615566168312,-238.30753968254,-238.667539682539,0.0200945052078083,0.0200650333807992
"1999-10-01","Cancer",609,609,6.4118182677099,6.4118182677099,87.5694444444445,88.2894444444444,0.158572295664483,0.159662525587134,47200,47200,10.7621491715736,10.7621491715736,316.960317460318,316.960317460318,0.00883481300511768,0.00883481300511768
"1999-10-01","COVID-19",54,54,3.98898404656427,3.98898404656427,21.4365079365079,17.434503968254,0.0333943440950795,0.0328974132050179,0,0,-Inf,-Inf,144.293650793651,101.236170634921,NA,NA
"1999-10-01","Diabetes",50,52.63,3.91202300542815,3.96328629936569,-12.7003968253968,-10.4107341269841,-0.198936153454262,-0.151076688740051,5515,5515,8.6152269316876,8.6152269316876,-84.3690476190477,-85.1008928571428,-0.00979278519471904,-0.00982159120070136
"1999-10-01","Heart",191,191,5.25227342804663,5.25227342804663,-1.57142857142856,-1.48089285714286,-0.00898104413152456,-0.0081292656807701,63171,63171,11.0536006140666,11.0536006140666,1541.05357142857,1612.74392857143,0.0190250974861641,0.0204691977765936
"1999-10-01","Homicide",577,577,6.3578422665081,6.3578422665081,4.87698412698421,7.96519841269844,0.00528260357633226,0.00986219027146618,1450,1450,7.27931883541462,7.27931883541462,-49.7916666666667,-49.7916666666667,-0.0346610211743714,-0.0346610211743714
"1999-10-01","Influenza",93,93,4.53259949315326,4.53259949315326,-1.90079365079366,-3.33880952380952,0.0650457371152049,0.062413357519155,4379,4379,8.3845756668014,8.3845756668014,130.287698412698,138.443412698413,0.0290550531612617,0.0318040364882819
"1999-10-01","Overdose",146,146,4.98360662170834,4.98360662170834,8.13888888888887,8.81460317460318,0.0664526766311466,0.070837004742943,1391,1391,7.23777819192344,7.23777819192344,104.835317460317,84.9381746031743,0.0993027591223683,0.0832472441385184
"1999-10-01","Respiratory Diseases",82,82,4.40671924726425,4.40671924726425,32.9583333333333,32.7711507936508,0.530396017922614,0.529242601995907,8931,8931,9.09728364968389,9.09728364968389,160.597222222223,-330.234682539682,0.0356512795962427,-0.0246225781194607
"1999-10-01","STDs",186,186,5.2257466737132,5.2257466737132,12.4027777777778,12.3940277777778,0.0647933644217487,0.0647591564945404,1229,1229,7.11395610956603,7.11395610956603,-9.53769841269832,-7.88150793650789,-0.034175507332451,-0.0297604276997667
"1999-10-01","Stroke",180,180,5.19295685089021,5.19295685089021,-5.54761904761904,-5.54761904761904,-0.027548289899979,-0.027548289899979,13691,13691,9.52449396163376,9.52449396163376,272.785714285714,278.414583333335,0.0114468256339642,0.0120195213342651
"1999-10-01","Suicide",178,178,5.18178355029209,5.18178355029209,22.2956349206349,21.3499206349207,0.157445113589413,0.152298983124094,2439,2439,7.79934339821592,7.79934339821592,175.025793650793,161.825793650793,0.0732976982905891,0.0674516173900646
"1999-10-01","Terrorism",156,156,5.04985600724954,5.04985600724954,6.41071428571436,20.3630952380953,-0.151175408942625,-0.147588365946365,0,0,-Inf,-Inf,138.781746031746,-1.12301587301587,NA,NA
"1999-10-01","Traffic Accidents",126,126,4.83628190695148,4.83628190695148,-20.6706349206349,-20.6706349206349,-0.169295618456749,-0.169295618456749,4230,4230,8.34995727204032,8.34995727204032,42.5595238095239,42.5595238095239,0.00852485210615761,0.00852485210615761
"1999-11-01","Alzheimers",50,50,3.91202300542815,3.91202300542815,-10.9980158730159,-10.4930753968254,-0.176400869798589,-0.173442647299751,3834,3834,8.25166392360559,8.25166392360559,-85.448412698413,-85.8084126984131,-0.00410492064947476,-0.00413439247648562
"1999-11-01","Cancer",591,591,6.3818160174061,6.3818160174061,31.4702380952381,30.7502380952382,0.0637628535518546,0.0626726236292043,45083,45083,10.7162605142979,10.7162605142979,-410.0873015873,-410.0873015873,-0.0104222800010163,-0.0104222800010181
"1999-11-01","COVID-19",43,43,3.76120011569356,3.76120011569356,37.2222222222222,32.2539285714285,-0.0850483885338993,-0.085677185734848,0,0,-Inf,-Inf,206.109126984127,163.051646825397,NA,NA
"1999-11-01","Diabetes",65,65,4.17438726989564,4.17438726989564,13.7301587301587,11.0015476190476,0.23721239619856,0.187377715013066,5459,5459,8.60502090178176,8.60502090178176,-147.156746031746,-148.518591269842,-0.0248561472185447,-0.0250060229691869
"1999-11-01","Heart",183,183,5.20948615284142,5.20948615284142,-9.39880952380952,-10.0559126984127,-0.0591085501079931,-0.0613257200999353,62451,62451,11.0421375282358,11.0421375282358,-1104.66865079365,-1104.66865079365,-0.0181468435533052,-0.0181468435533052
"1999-11-01","Homicide",554,554,6.31716468674728,6.31716468674728,27.563492063492,23.3145634920635,0.0640471678353478,0.0556762510720805,1319,1319,7.18462915271731,7.18462915271731,-57.1607142857142,-57.1607142857144,-0.0429543476884042,-0.0429543476884042
"1999-11-01","Influenza",79,79,4.36944785246702,4.36944785246702,4.39484126984127,3.84373015873015,-0.0484638882991817,-0.0495918219613545,4781,4781,8.4724050086261,8.4724050086261,233.30753968254,233.30753968254,0.0472189965104253,0.0472189965104235
"1999-11-01","Overdose",140,140,4.9416424226093,4.9416424226093,13.6765873015873,13.3165873015873,0.0819748427242359,0.0808029848766845,1257,1257,7.13648320859025,7.13648320859025,-51.2480158730159,-51.0145833333333,-0.0754134380273985,-0.0734746760055156
"1999-11-01","Respiratory Diseases",73,73,4.29045944114839,4.29045944114839,-3.26190476190476,-3.48349206349206,-0.0167733199257629,-0.018195240887918,9182,9182,9.12500032480917,9.12500032480917,-7.75793650793639,-7.75793650793639,0.00264679974257476,0.00264679974257476
"1999-11-01","STDs",197,197,5.28320372873799,5.28320372873799,10.8015873015873,10.7928373015873,0.0713053811413769,0.0712711732141695,1177,1177,7.07072410726028,7.07072410726028,-19.0992063492065,-19.0992063492065,-0.00190693551473409,-0.00190693551473409
"1999-11-01","Stroke",211,211,5.35185813347607,5.35185813347607,41.8948412698413,41.8172222222222,0.226880025252544,0.226034617788302,13442,13442,9.50613941252991,9.50613941252991,-340.404761904761,-340.404761904761,-0.0266027199396515,-0.0266027199396515
"1999-11-01","Suicide",171,171,5.14166355650266,5.14166355650266,17.968253968254,17.9682539682539,0.0733931171947999,0.0733931171947999,2424,2424,7.7931743471892,7.7931743471892,217.769841269841,217.769841269841,0.0658453322422261,0.065845332242227
"1999-11-01","Terrorism",174,174,5.15905529921453,5.15905529921453,111.376984126984,42.1388888888889,0.219294828170415,0.19803716464802,0,0,-Inf,-Inf,3.54761904761905,2.18047619047619,NA,NA
"1999-11-01","Traffic Accidents",138,138,4.9272536851572,4.9272536851572,23.8948412698413,23.8948412698413,0.18301124272371,0.18301124272371,3927,3927,8.27563105457801,8.27563105457801,-24.5972222222222,-24.5972222222222,-0.000501429764813821,-0.000501429764813821
"1999-12-01","Alzheimers",54,54,3.98898404656427,3.98898404656427,3.64880952380952,3.14261904761905,0.0635830674568072,0.0605989727089455,4461,4461,8.40312823512826,8.40312823512826,-117.492063492063,-117.952023809524,0.0523395810207798,0.052191801242115
"1999-12-01","Cancer",532,532,6.27664348934164,6.27664348934164,-61.8214285714286,-61.8214285714287,-0.11067368769025,-0.11067368769025,48026,48026,10.7794978099083,10.7794978099083,927.791666666664,927.791666666664,0.0215125093931565,0.0215125093931565
"1999-12-01","COVID-19",52,52,3.95124371858143,3.95124371858143,35.5694444444445,34.6031547619048,0.196613431709961,0.196481565399074,0,0,-Inf,-Inf,111.815476190476,111.815476190476,NA,NA
"1999-12-01","Diabetes",86,86,4.45434729625351,4.45434729625351,25.9365079365079,25.8870238095238,0.339148980402465,0.338464855598508,6527,6527,8.78370269863522,8.78370269863522,421.073412698413,420.715813492063,0.0797953256172974,0.0797254763781048
"1999-12-01","Heart",197,197,5.28320372873799,5.28320372873799,10.5178571428571,10.4902182539683,0.0533587380386873,0.0532574876991774,74795,74795,11.2225063168086,11.2225063168086,5547.18849206349,5547.18849206349,0.069929799564866,0.069929799564866
"1999-12-01","Homicide",601,601,6.39859493453521,6.39859493453521,39.3472222222222,39.9236111111111,0.0583218884443388,0.0606389493419579,1476,1476,7.29709100516042,7.29709100516042,106.652777777778,106.652777777778,0.076309573635867,0.076309573635867
"1999-12-01","Influenza",87,87,4.46590811865458,4.46590811865458,3.24007936507937,3.20757936507937,-0.0581791408056596,-0.0582633918182145,7320,7320,8.89836560695536,8.89836560695536,1162.49007936508,1168.46007936508,0.159970097227422,0.160558785778456
"1999-12-01","Overdose",149,149,5.00394630594546,5.00394630594546,-2.13492063492063,-2.13492063492063,-0.00964321790746858,-0.00964321790746947,1346,1346,7.20489251020467,7.20489251020467,-30.0496031746029,-32.542361111111,0.0299212201569521,0.029629773140746
"1999-12-01","Respiratory Diseases",55,55,4.00733318523247,4.00733318523247,-21.5376984126984,-21.5721031746032,-0.357458452339781,-0.35772695737523,12395,12395,9.42504844446929,9.42504844446929,1349.88293650794,1349.88293650794,0.141966716367781,0.141966716367781
"1999-12-01","STDs",202,202,5.3082676974012,5.3082676974012,-2.29563492063491,-2.29563492063491,-0.0346219592801145,-0.0346219592801145,1302,1302,7.17165682276851,7.17165682276851,61.5535714285716,61.5535714285716,0.0229090786525346,0.0229090786525346
"1999-12-01","Stroke",180,180,5.19295685089021,5.19295685089021,-19.7896825396825,-20.0265277777778,-0.0783048614973136,-0.0809911423912064,15544,15544,9.65142999105728,9.65142999105728,1031.54166666667,1031.54166666666,0.0619876020014498,0.0619876020014498
"1999-12-01","Suicide",161,161,5.08140436498446,5.08140436498446,-19.2619047619048,-19.2619047619048,-0.105243472652125,-0.105243472652126,2236,2264.86,7.71244383427499,7.72526822585228,-144.18253968254,-118.690158730159,-0.0631973456855892,-0.0518719876066491
"1999-12-01","Terrorism",252,252,5.52942908751142,5.52942908751142,101.805555555556,85.5913690476191,0.358571459337878,0.351713474959788,0,0,-Inf,-Inf,-0.515873015873016,-0.515873015873016,NA,NA
"1999-12-01","Traffic Accidents",133,133,4.89034912822175,4.89034912822175,-9.18055555555554,-9.27055555555557,-0.0472097970847445,-0.0489766107967204,4012,4012,8.29704514908183,8.29704514908183,161.156746031746,161.156746031746,0.0440864277578061,0.0440864277578061
"2000-01-01","Alzheimers",79,79,4.36944785246702,4.36944785246702,18.3412698412698,18.3412698412698,0.303922402395755,0.303922402395755,5325,5325,8.58016799057763,8.58016799057763,448.706349206349,509.378809523809,0.126812531610392,0.131438592513449
"2000-01-01","Cancer",513,513,6.24027584517077,6.24027584517077,-15.0178571428571,-15.0178571428571,-0.0301111028511576,-0.0301111028511585,48901,48901,10.7975531251516,10.7975531251516,257.958333333336,313.203095238096,0.00580065560284027,0.00685378034304485
"2000-01-01","COVID-19",57,57,4.04305126783455,4.04305126783455,25.1547619047618,25.1210119047619,0.111309773294566,0.111305016753104,0,0,-Inf,-Inf,97.2559523809523,97.2559523809525,NA,NA
"2000-01-01","Diabetes",70,70,4.24849524204936,4.24849524204936,-27.0039682539683,-26.9847023809524,-0.322865997480357,-0.322353433333806,7134,7134,8.87262736591884,8.87262736591884,251.791666666666,251.434067460318,0.0394300903673681,0.0393602411281773
"2000-01-01","Heart",195,195,5.27299955856375,5.27299955856375,3.94642857142856,3.94642857142856,0.0243205505544069,0.0243205505544069,81481,74997.22,11.3081251432158,11.2252063251648,4081.16071428571,-2093.86785714286,0.0464244917345944,-0.0325458111711683
"2000-01-01","Homicide",579,579,6.361302477573,6.361302477573,-35.5019841269841,-35.1141666666666,-0.0683379761676601,-0.0667102262657133,1397,1397,7.24208235925696,7.24208235925696,-43.9603174603174,-44.2242658730158,-0.0299764864474534,-0.0300892437132152
"2000-01-01","Influenza",151,151,5.01727983681492,5.01727983681492,55.6051587301587,55.6051587301587,0.420913811007322,0.420913811007322,12191,10078.63,9.40845325356515,9.21817261968998,3171.15873015873,1252.71111111111,0.263907020456447,0.0910540819817918
"2000-01-01","Overdose",134,134,4.89783979995091,4.89783979995091,-5.97222222222223,-6.14507936507937,-0.0504600912676878,-0.0521920573857404,1459,1459,7.28550654852279,7.28550654852279,-15.0436507936511,-15.570138888889,0.0313019464594904,0.031231545333017
"2000-01-01","Respiratory Diseases",68,68,4.21950770517611,4.21950770517611,15.8134920634921,15.7909920634921,0.271972396815473,0.271792748134443,15884,15884,9.67306759225114,9.67306759225114,1800.44841269841,1924.28412698413,0.125227047471194,0.132391519293224
"2000-01-01","STDs",214,214,5.36597601502185,5.36597601502185,24.3730158730159,24.3730158730159,0.140566100762501,0.140566100762501,1419,1317.51,7.25770767716004,7.18349887051954,82.7599206349205,-10.6834126984127,0.0409345423202883,-0.027361628380099
"2000-01-01","Stroke",191,191,5.25227342804663,5.25227342804663,-3.33134920634919,-3.04438492063491,-0.0382062701829753,-0.0349900038835882,17424,16130.85,9.76560384517274,9.68848886656902,1360.1746031746,128.603174603177,0.0761553632240464,0.00271252645859299
"2000-01-01","Suicide",149,149,5.00394630594546,5.00394630594546,-3.52777777777777,-3.52777777777777,-0.0399528537528102,-0.0399528537528093,2592,2592,7.86018505747217,7.86018505747217,111,85.5076190476188,0.0648729734081268,0.0535476153291867
"2000-01-01","Terrorism",177,177,5.17614973257383,5.17614973257383,-44.2896825396825,-44.303869047619,-0.348350482634648,-0.348486194213136,0,0,-Inf,-Inf,1.28174603174603,1.28174603174603,NA,NA
"2000-01-01","Traffic Accidents",150,150,5.01063529409626,5.01063529409626,20.7738095238095,20.3980952380952,0.156320007165511,0.148465890048302,3657,3657,8.20439841814938,8.20439841814938,6.9464285714289,6.9464285714289,0.0141511836251347,0.0141511836251347
"2000-02-01","Alzheimers",79,79,4.36944785246702,4.36944785246702,10.3789682539683,10.3789682539683,0.0926622430598307,0.0926622430598307,4297,4297,8.365672383775,8.365672383775,1.1210317460318,-60.1869047619048,-0.083730452416269,-0.0885589469083872
"2000-02-01","Cancer",534,534,6.2803958389602,6.2803958389602,51.047619047619,50.7371428571429,0.107483877833336,0.106647579361824,43642,43743.43,10.6837752684111,10.6860967090803,-551.460317460318,-578.384126984121,-0.0150115017724026,-0.015427585532553
"2000-02-01","COVID-19",40,40,3.68887945411394,3.68887945411394,-26.313492063492,-26.3472420634921,-0.335260488044288,-0.33526524458575,0,0,-Inf,-Inf,120.218253968254,120.218253968254,NA,NA
"2000-02-01","Diabetes",74,74,4.30406509320417,4.30406509320417,17.2142857142857,17.2142857142857,0.193631583046031,0.193631583046031,5863,5863,8.67641669696422,8.67641669696422,-505.27380952381,-505.464742063493,-0.0852354795208488,-0.08527246786171
"2000-02-01","Heart",210,210,5.34710753071747,5.34710753071747,25.0535714285714,25.0535714285714,0.134645993004576,0.134645993004576,65879,65879,11.0955750050628,11.0955750050628,-8475.3115079365,-2300.28293650793,-0.101440183438894,-0.0224698805331318
"2000-02-01","Homicide",688,688,6.53378883793334,6.53378883793334,128.676587301587,128.676587301587,0.217858727959333,0.217858727959333,1261,1261,7.13966033596492,7.13966033596492,98.6626984126985,94.4441666666667,0.074423984562177,0.0706012685269259
